Datetime,Total_Hydro_Generation_MW,Total_Hydro_Generation_MWh,Scaling_Ratio,Columbia_Projects_Hydro_Generation_MW,Columbia_Projects_Hydro_Generation_MWh
2023-01-01 00:00:00,5316.4,5316.5,0.9754,5185.6,5185.7
2023-01-01 01:00:00,5261.8,5261.8,0.9754,5132.4,5132.4
2023-01-01 02:00:00,5154.0,5153.8,0.9754,5027.2,5027.0
2023-01-01 03:00:00,5147.5,5147.6,0.9754,5020.9,5021.0
2023-01-01 04:00:00,5170.3,5170.1,0.9754,5043.1,5042.9
2023-01-01 05:00:00,5312.0,5312.0,0.9754,5181.3,5181.3
2023-01-01 06:00:00,5740.4,5740.5,0.9754,5599.2,5599.3
2023-01-01 07:00:00,6372.1,6372.1,0.9754,6215.3,6215.3
2023-01-01 08:00:00,6774.6,6774.6,0.9754,6607.9,6607.9
2023-01-01 09:00:00,6696.5,6696.6,0.9754,6531.8,6531.9
2023-01-01 10:00:00,6485.8,6485.9,0.9754,6326.2,6326.3
2023-01-01 11:00:00,6423.4,6423.4,0.9754,6265.4,6265.4
2023-01-01 12:00:00,6083.4,6083.4,0.9754,5933.7,5933.7
2023-01-01 13:00:00,6027.7,6027.6,0.9754,5879.4,5879.3
2023-01-01 14:00:00,6152.2,6152.1,0.9754,6000.9,6000.8
2023-01-01 15:00:00,6503.7,6503.5,0.9754,6343.7,6343.5
2023-01-01 16:00:00,7286.3,7286.3,0.9754,7107.1,7107.1
2023-01-01 17:00:00,7623.9,7624.0,0.9754,7436.4,7436.4
2023-01-01 18:00:00,7694.7,7694.9,0.9754,7505.4,7505.6
2023-01-01 19:00:00,7432.4,7432.4,0.9754,7249.6,7249.6
2023-01-01 20:00:00,7058.1,7058.2,0.9754,6884.5,6884.6
2023-01-01 21:00:00,6720.9,6721.0,0.9754,6555.6,6555.7
2023-01-01 22:00:00,6034.1,6034.2,0.9754,5885.7,5885.8
2023-01-01 23:00:00,5689.1,5689.2,0.9754,5549.1,5549.2
2023-01-02 00:00:00,5645.8,5645.7,0.9754,5506.9,5506.8
2023-01-02 01:00:00,5701.1,5701.0,0.9754,5560.9,5560.8
2023-01-02 02:00:00,5696.6,5696.5,0.9754,5556.5,5556.4
2023-01-02 03:00:00,5837.7,5837.9,0.9754,5694.1,5694.3
2023-01-02 04:00:00,6189.0,6188.9,0.9754,6036.8,6036.7
2023-01-02 05:00:00,6502.5,6502.6,0.9754,6342.5,6342.6
2023-01-02 06:00:00,7242.6,7242.6,0.9754,7064.4,7064.4
2023-01-02 07:00:00,7876.1,7876.1,0.9754,7682.3,7682.3
2023-01-02 08:00:00,7606.8,7606.7,0.9754,7419.7,7419.6
2023-01-02 09:00:00,7710.7,7710.599999999999,0.9754,7521.0,7520.9
2023-01-02 10:00:00,7600.2,7600.200000000001,0.9754,7413.2,7413.2
2023-01-02 11:00:00,7509.5,7509.3,0.9754,7324.8,7324.6
2023-01-02 12:00:00,7383.6,7383.5,0.9754,7202.0,7201.9
2023-01-02 13:00:00,7265.5,7265.6,0.9754,7086.8,7086.9
2023-01-02 14:00:00,7186.1,7186.1,0.9754,7009.3,7009.3
2023-01-02 15:00:00,7594.6,7594.5,0.9754,7407.8,7407.7
2023-01-02 16:00:00,8750.4,8750.3,0.9754,8535.1,8535.0
2023-01-02 17:00:00,9316.3,9316.4,0.9754,9087.1,9087.2
2023-01-02 18:00:00,9135.0,9135.1,0.9754,8910.3,8910.4
2023-01-02 19:00:00,8922.0,8922.2,0.9754,8702.5,8702.7
2023-01-02 20:00:00,8352.3,8352.3,0.9754,8146.8,8146.8
2023-01-02 21:00:00,7456.1,7456.099999999999,0.9754,7272.7,7272.7
2023-01-02 22:00:00,6520.5,6520.5,0.9754,6360.1,6360.1
2023-01-02 23:00:00,6080.2,6080.1,0.9754,5930.6,5930.5
2023-01-03 00:00:00,5758.9,5758.9,0.9754,5617.2,5617.2
2023-01-03 01:00:00,5240.1,5240.1,0.9754,5111.2,5111.2
2023-01-03 02:00:00,5093.0,5092.9,0.9754,4967.7,4967.6
2023-01-03 03:00:00,5320.7,5320.6,0.9754,5189.8,5189.7
2023-01-03 04:00:00,6168.1,6168.0,0.9754,6016.4,6016.3
2023-01-03 05:00:00,7702.3,7702.3,0.9754,7512.8,7512.8
2023-01-03 06:00:00,9057.4,9057.4,0.9754,8834.6,8834.6
2023-01-03 07:00:00,10025.6,10025.7,0.9754,9779.0,9779.1
2023-01-03 08:00:00,9596.4,9596.4,0.9754,9360.3,9360.3
2023-01-03 09:00:00,8346.9,8347.0,0.9754,8141.6,8141.7
2023-01-03 10:00:00,7768.4,7768.4,0.9754,7577.3,7577.3
2023-01-03 11:00:00,7402.0,7402.1,0.9754,7219.9,7220.0
2023-01-03 12:00:00,6791.2,6791.2,0.9754,6624.1,6624.1
2023-01-03 13:00:00,6661.6,6661.6,0.9754,6497.7,6497.7
2023-01-03 14:00:00,6547.7,6547.7,0.9754,6386.6,6386.6
2023-01-03 15:00:00,7299.5,7299.4,0.9754,7119.9,7119.8
2023-01-03 16:00:00,8805.2,8805.0,0.9754,8588.6,8588.4
2023-01-03 17:00:00,9625.7,9625.8,0.9754,9388.9,9389.0
2023-01-03 18:00:00,9661.4,9661.1,0.9754,9423.7,9423.4
2023-01-03 19:00:00,8824.6,8824.4,0.9754,8607.5,8607.3
2023-01-03 20:00:00,8109.6,8109.5,0.9754,7910.1,7910.0
2023-01-03 21:00:00,7463.9,7463.8,0.9754,7280.3,7280.2
2023-01-03 22:00:00,6438.6,6438.7,0.9754,6280.2,6280.3
2023-01-03 23:00:00,5949.4,5949.2,0.9754,5803.0,5802.8
2023-01-04 00:00:00,5907.5,5907.5,0.9754,5762.2,5762.2
2023-01-04 01:00:00,5876.1,5876.1,0.9754,5731.5,5731.5
2023-01-04 02:00:00,5781.7,5781.7,0.9754,5639.5,5639.5
2023-01-04 03:00:00,5919.6,5919.6,0.9754,5774.0,5774.0
2023-01-04 04:00:00,6234.8,6234.8,0.9754,6081.4,6081.4
2023-01-04 05:00:00,7007.1,7007.0,0.9754,6834.7,6834.6
2023-01-04 06:00:00,8619.8,8619.9,0.9754,8407.8,8407.9
2023-01-04 07:00:00,9378.5,9378.7,0.9754,9147.8,9148.0
2023-01-04 08:00:00,9197.2,9197.3,0.9754,8970.9,8971.0
2023-01-04 09:00:00,9000.8,9000.6,0.9754,8779.4,8779.2
2023-01-04 10:00:00,8739.7,8739.6,0.9754,8524.7,8524.6
2023-01-04 11:00:00,8260.9,8261.1,0.9754,8057.7,8057.9
2023-01-04 12:00:00,8253.3,8253.1,0.9754,8050.3,8050.1
2023-01-04 13:00:00,8018.8,8018.8,0.9754,7821.5,7821.5
2023-01-04 14:00:00,8023.7,8023.7,0.9754,7826.3,7826.3
2023-01-04 15:00:00,8367.0,8367.1,0.9754,8161.2,8161.3
2023-01-04 16:00:00,9363.7,9363.8,0.9754,9133.4,9133.5
2023-01-04 17:00:00,9589.5,9589.5,0.9754,9353.6,9353.6
2023-01-04 18:00:00,9498.2,9498.2,0.9754,9264.5,9264.5
2023-01-04 19:00:00,9019.5,9019.5,0.9754,8797.6,8797.6
2023-01-04 20:00:00,8318.2,8318.0,0.9754,8113.6,8113.4
2023-01-04 21:00:00,7697.1,7697.2,0.9754,7507.8,7507.8
2023-01-04 22:00:00,6408.0,6408.1,0.9754,6250.4,6250.5
2023-01-04 23:00:00,5963.6,5963.5,0.9754,5816.9,5816.8
2023-01-05 00:00:00,5853.3,5853.2,0.9754,5709.3,5709.2
2023-01-05 01:00:00,5613.3,5613.3,0.9754,5475.2,5475.2
2023-01-05 02:00:00,5640.8,5641.0,0.9754,5502.0,5502.2
2023-01-05 03:00:00,5651.7,5651.8,0.9754,5512.7,5512.8
2023-01-05 04:00:00,6032.9,6033.0,0.9754,5884.5,5884.6
2023-01-05 05:00:00,7233.9,7233.8,0.9754,7055.9,7055.8
2023-01-05 06:00:00,7847.3,7847.5,0.9754,7654.3,7654.5
2023-01-05 07:00:00,8764.6,8764.9,0.9754,8549.0,8549.3
2023-01-05 08:00:00,8811.9,8812.1,0.9754,8595.1,8595.3
2023-01-05 09:00:00,8137.5,8137.7,0.9754,7937.3,7937.5
2023-01-05 10:00:00,7492.5,7492.5,0.9754,7308.2,7308.2
2023-01-05 11:00:00,7367.5,7367.4,0.9754,7186.3,7186.2
2023-01-05 12:00:00,7118.1,7118.1,0.9754,6943.0,6943.0
2023-01-05 13:00:00,6873.2,6873.4,0.9754,6704.1,6704.3
2023-01-05 14:00:00,6791.4,6791.5,0.9754,6624.3,6624.4
2023-01-05 15:00:00,7176.1,7176.0,0.9754,6999.6,6999.5
2023-01-05 16:00:00,8171.5,8171.5,0.9754,7970.5,7970.5
2023-01-05 17:00:00,9269.8,9269.9,0.9754,9041.8,9041.9
2023-01-05 18:00:00,8987.9,8987.7,0.9754,8766.8,8766.6
2023-01-05 19:00:00,8682.8,8682.9,0.9754,8469.2,8469.3
2023-01-05 20:00:00,7747.4,7747.4,0.9754,7556.8,7556.8
2023-01-05 21:00:00,6981.4,6981.299999999999,0.9754,6809.7,6809.6
2023-01-05 22:00:00,6348.2,6348.2,0.9754,6192.0,6192.0
2023-01-05 23:00:00,6011.7,6011.8,0.9754,5863.8,5863.9
2023-01-06 00:00:00,5129.3,5129.2,0.9754,5003.1,5003.0
2023-01-06 01:00:00,5057.5,5057.6,0.9754,4933.1,4933.2
2023-01-06 02:00:00,4976.7,4976.7,0.9754,4854.3,4854.3
2023-01-06 03:00:00,4999.0,4999.0,0.9754,4876.0,4876.0
2023-01-06 04:00:00,5545.5,5545.5,0.9754,5409.1,5409.1
2023-01-06 05:00:00,6375.8,6375.7,0.9754,6219.0,6218.9
2023-01-06 06:00:00,8391.1,8391.3,0.9754,8184.7,8184.9
2023-01-06 07:00:00,9438.3,9438.5,0.9754,9206.1,9206.3
2023-01-06 08:00:00,9050.2,9050.2,0.9754,8827.6,8827.6
2023-01-06 09:00:00,8310.7,8310.5,0.9754,8106.3,8106.1
2023-01-06 10:00:00,7416.1,7416.1,0.9754,7233.7,7233.7
2023-01-06 11:00:00,7103.6,7103.5,0.9754,6928.9,6928.8
2023-01-06 12:00:00,6898.0,6898.2,0.9754,6728.3,6728.5
2023-01-06 13:00:00,6683.4,6683.4,0.9754,6519.0,6519.0
2023-01-06 14:00:00,6757.5,6757.4,0.9754,6591.3,6591.2
2023-01-06 15:00:00,7725.3,7725.4,0.9754,7535.3,7535.4
2023-01-06 16:00:00,8916.6,8916.7,0.9754,8697.3,8697.3
2023-01-06 17:00:00,9687.9,9688.0,0.9754,9449.6,9449.7
2023-01-06 18:00:00,9213.1,9213.1,0.9754,8986.5,8986.5
2023-01-06 19:00:00,8405.8,8405.7,0.9754,8199.0,8198.9
2023-01-06 20:00:00,7794.2,7794.1,0.9754,7602.5,7602.4
2023-01-06 21:00:00,7124.8,7124.8,0.9754,6949.5,6949.5
2023-01-06 22:00:00,5860.2,5860.1,0.9754,5716.0,5715.9
2023-01-06 23:00:00,5403.6,5403.6,0.9754,5270.7,5270.7
2023-01-07 00:00:00,5153.1,5153.1,0.9754,5026.3,5026.3
2023-01-07 01:00:00,4870.5,4870.4,0.9754,4750.7,4750.6
2023-01-07 02:00:00,4819.2,4819.1,0.9754,4700.6,4700.6
2023-01-07 03:00:00,4922.8,4922.8,0.9754,4801.7,4801.7
2023-01-07 04:00:00,5140.8,5140.9,0.9754,5014.3,5014.4
2023-01-07 05:00:00,5561.2,5561.2,0.9754,5424.4,5424.4
2023-01-07 06:00:00,6330.6,6330.7,0.9754,6174.9,6175.0
2023-01-07 07:00:00,6548.9,6549.0,0.9754,6387.8,6387.9
2023-01-07 08:00:00,6746.0,6746.0,0.9754,6580.0,6580.0
2023-01-07 09:00:00,6817.1,6817.2,0.9754,6649.4,6649.5
2023-01-07 10:00:00,6643.3,6643.3,0.9754,6479.9,6479.9
2023-01-07 11:00:00,6238.8,6238.7,0.9754,6085.3,6085.2
2023-01-07 12:00:00,6074.7,6074.7,0.9754,5925.3,5925.3
2023-01-07 13:00:00,6079.9,6079.8,0.9754,5930.3,5930.2
2023-01-07 14:00:00,6157.9,6157.9,0.9754,6006.4,6006.4
2023-01-07 15:00:00,6322.2,6322.2,0.9754,6166.7,6166.7
2023-01-07 16:00:00,7652.9,7653.0,0.9754,7464.6,7464.7
2023-01-07 17:00:00,8283.2,8283.2,0.9754,8079.4,8079.4
2023-01-07 18:00:00,8109.5,8109.5,0.9754,7910.0,7910.0
2023-01-07 19:00:00,7521.4,7521.3,0.9754,7336.4,7336.3
2023-01-07 20:00:00,7287.6,7287.7,0.9754,7108.3,7108.4
2023-01-07 21:00:00,6555.3,6555.3,0.9754,6394.0,6394.0
2023-01-07 22:00:00,6202.8,6202.8,0.9754,6050.2,6050.2
2023-01-07 23:00:00,5776.3,5776.4,0.9754,5634.2,5634.3
2023-01-08 00:00:00,5692.1,5692.0,0.9754,5552.1,5552.0
2023-01-08 01:00:00,5433.2,5433.0,0.9754,5299.5,5299.3
2023-01-08 02:00:00,5367.7,5367.8,0.9754,5235.7,5235.8
2023-01-08 03:00:00,5337.6,5337.6,0.9754,5206.3,5206.3
2023-01-08 04:00:00,5444.3,5444.3,0.9754,5310.4,5310.4
2023-01-08 05:00:00,5887.5,5887.6,0.9754,5742.7,5742.8
2023-01-08 06:00:00,6255.4,6255.4,0.9754,6101.5,6101.5
2023-01-08 07:00:00,6588.6,6588.7,0.9754,6426.5,6426.6
2023-01-08 08:00:00,6747.7,6747.8,0.9754,6581.7,6581.8
2023-01-08 09:00:00,6828.4,6828.400000000001,0.9754,6660.4,6660.4
2023-01-08 10:00:00,6784.1,6783.9,0.9754,6617.2,6617.0
2023-01-08 11:00:00,6587.7,6587.6,0.9754,6425.6,6425.5
2023-01-08 12:00:00,6483.3,6483.4,0.9754,6323.8,6323.9
2023-01-08 13:00:00,6195.1,6195.0,0.9754,6042.7,6042.6
2023-01-08 14:00:00,6550.0,6550.0,0.9754,6388.9,6388.9
2023-01-08 15:00:00,6937.2,6937.3,0.9754,6766.5,6766.6
2023-01-08 16:00:00,7101.2,7101.0,0.9754,6926.5,6926.3
2023-01-08 17:00:00,8107.5,8107.5,0.9754,7908.1,7908.1
2023-01-08 18:00:00,8323.2,8323.2,0.9754,8118.4,8118.4
2023-01-08 19:00:00,7707.3,7707.4,0.9754,7517.7,7517.8
2023-01-08 20:00:00,7547.0,7547.1,0.9754,7361.3,7361.4
2023-01-08 21:00:00,6682.9,6682.8,0.9754,6518.5,6518.4
2023-01-08 22:00:00,6089.4,6089.4,0.9754,5939.6,5939.6
2023-01-08 23:00:00,5626.4,5626.5,0.9754,5488.0,5488.1
2023-01-09 00:00:00,5309.5,5309.6,0.9754,5178.9,5179.0
2023-01-09 01:00:00,5192.0,5192.0,0.9754,5064.3,5064.3
2023-01-09 02:00:00,5184.1,5184.0,0.9754,5056.6,5056.5
2023-01-09 03:00:00,5342.2,5342.2,0.9754,5210.8,5210.8
2023-01-09 04:00:00,5768.0,5768.0,0.9754,5626.1,5626.1
2023-01-09 05:00:00,6694.8,6694.9,0.9754,6530.1,6530.2
2023-01-09 06:00:00,8060.0,8060.1,0.9754,7861.7,7861.8
2023-01-09 07:00:00,8879.5,8879.6,0.9754,8661.1,8661.2
2023-01-09 08:00:00,9031.8,9031.8,0.9754,8809.6,8809.6
2023-01-09 09:00:00,8810.2,8810.2,0.9754,8593.5,8593.5
2023-01-09 10:00:00,8615.8,8615.8,0.9754,8403.9,8403.9
2023-01-09 11:00:00,7904.5,7904.5,0.9754,7710.0,7710.0
2023-01-09 12:00:00,7458.9,7458.9,0.9754,7275.4,7275.4
2023-01-09 13:00:00,7175.8,7175.9,0.9754,6999.3,6999.4
2023-01-09 14:00:00,7409.7,7409.7,0.9754,7227.4,7227.4
2023-01-09 15:00:00,8087.1,8087.0,0.9754,7888.2,7888.1
2023-01-09 16:00:00,9567.7,9567.7,0.9754,9332.3,9332.3
2023-01-09 17:00:00,10419.1,10419.0,0.9754,10162.8,10162.7
2023-01-09 18:00:00,9814.4,9814.4,0.9754,9573.0,9573.0
2023-01-09 19:00:00,9574.7,9574.8,0.9754,9339.2,9339.3
2023-01-09 20:00:00,8686.1,8686.2,0.9754,8472.4,8472.5
2023-01-09 21:00:00,7527.9,7528.0,0.9754,7342.7,7342.8
2023-01-09 22:00:00,6478.6,6478.7,0.9754,6319.2,6319.3
2023-01-09 23:00:00,5869.2,5869.4,0.9754,5724.8,5725.0
2023-01-10 00:00:00,5304.0,5304.0,0.9754,5173.5,5173.5
2023-01-10 01:00:00,5084.2,5084.2,0.9754,4959.1,4959.1
2023-01-10 02:00:00,5060.6,5060.6,0.9754,4936.1,4936.1
2023-01-10 03:00:00,5036.4,5036.4,0.9754,4912.5,4912.5
2023-01-10 04:00:00,5243.5,5243.6,0.9754,5114.5,5114.6
2023-01-10 05:00:00,6297.5,6297.4,0.9754,6142.6,6142.5
2023-01-10 06:00:00,7901.4,7901.2,0.9754,7707.0,7706.8
2023-01-10 07:00:00,8668.9,8668.7,0.9754,8455.6,8455.4
2023-01-10 08:00:00,8717.0,8717.2,0.9754,8502.6,8502.8
2023-01-10 09:00:00,8110.3,8110.2,0.9754,7910.8,7910.7
2023-01-10 10:00:00,7747.5,7747.5,0.9754,7556.9,7556.9
2023-01-10 11:00:00,7169.6,7169.5,0.9754,6993.2,6993.1
2023-01-10 12:00:00,6705.8,6705.7,0.9754,6540.8,6540.7
2023-01-10 13:00:00,6458.2,6458.1,0.9754,6299.3,6299.2
2023-01-10 14:00:00,6506.2,6506.2,0.9754,6346.1,6346.1
2023-01-10 15:00:00,6937.7,6937.5,0.9754,6767.0,6766.8
2023-01-10 16:00:00,7925.7,7925.7,0.9754,7730.7,7730.7
2023-01-10 17:00:00,8800.1,8800.2,0.9754,8583.6,8583.7
2023-01-10 18:00:00,8966.6,8966.5,0.9754,8746.0,8745.9
2023-01-10 19:00:00,8738.6,8738.6,0.9754,8523.6,8523.6
2023-01-10 20:00:00,8223.9,8223.8,0.9754,8021.6,8021.5
2023-01-10 21:00:00,7633.7,7633.8,0.9754,7445.9,7446.0
2023-01-10 22:00:00,6148.3,6148.2,0.9754,5997.1,5997.0
2023-01-10 23:00:00,5635.6,5635.5,0.9754,5497.0,5496.9
2023-01-11 00:00:00,5045.6,5045.7,0.9754,4921.5,4921.6
2023-01-11 01:00:00,4870.2,4870.3,0.9754,4750.4,4750.5
2023-01-11 02:00:00,4847.7,4847.7,0.9754,4728.4,4728.4
2023-01-11 03:00:00,4897.2,4897.1,0.9754,4776.7,4776.6
2023-01-11 04:00:00,5263.5,5263.4,0.9754,5134.0,5133.9
2023-01-11 05:00:00,6047.0,6047.0,0.9754,5898.2,5898.2
2023-01-11 06:00:00,8689.0,8689.0,0.9754,8475.3,8475.3
2023-01-11 07:00:00,9577.3,9577.4,0.9754,9341.7,9341.8
2023-01-11 08:00:00,9181.8,9181.8,0.9754,8955.9,8955.9
2023-01-11 09:00:00,8758.3,8758.3,0.9754,8542.8,8542.8
2023-01-11 10:00:00,8346.7,8346.7,0.9754,8141.4,8141.4
2023-01-11 11:00:00,8102.2,8102.3,0.9754,7902.9,7903.0
2023-01-11 12:00:00,7693.7,7693.7,0.9754,7504.4,7504.4
2023-01-11 13:00:00,7583.8,7583.7,0.9754,7397.2,7397.1
2023-01-11 14:00:00,7253.4,7253.3,0.9754,7075.0,7074.9
2023-01-11 15:00:00,7695.2,7695.3,0.9754,7505.9,7506.0
2023-01-11 16:00:00,9018.4,9018.3,0.9754,8796.5,8796.4
2023-01-11 17:00:00,9547.8,9547.8,0.9754,9312.9,9312.9
2023-01-11 18:00:00,9652.9,9652.8,0.9754,9415.4,9415.3
2023-01-11 19:00:00,9112.2,9112.3,0.9754,8888.0,8888.1
2023-01-11 20:00:00,8405.8,8405.6,0.9754,8199.0,8198.8
2023-01-11 21:00:00,7977.7,7977.7,0.9754,7781.4,7781.4
2023-01-11 22:00:00,6141.6,6141.5,0.9754,5990.5,5990.4
2023-01-11 23:00:00,5145.8,5145.9,0.9754,5019.2,5019.3
2023-01-12 00:00:00,5228.5,5228.5,0.9754,5099.9,5099.9
2023-01-12 01:00:00,5247.1,5247.1,0.9754,5118.0,5118.0
2023-01-12 02:00:00,5297.7,5297.7,0.9754,5167.4,5167.4
2023-01-12 03:00:00,5422.2,5422.2,0.9754,5288.8,5288.8
2023-01-12 04:00:00,5795.6,5795.4,0.9754,5653.0,5652.8
2023-01-12 05:00:00,6644.6,6644.7,0.9754,6481.1,6481.2
2023-01-12 06:00:00,8850.4,8850.5,0.9754,8632.7,8632.8
2023-01-12 07:00:00,9480.3,9480.5,0.9754,9247.1,9247.3
2023-01-12 08:00:00,8956.6,8956.4,0.9754,8736.3,8736.1
2023-01-12 09:00:00,8398.8,8398.8,0.9754,8192.2,8192.2
2023-01-12 10:00:00,7796.0,7795.9,0.9754,7604.2,7604.1
2023-01-12 11:00:00,7459.5,7459.5,0.9754,7276.0,7276.0
2023-01-12 12:00:00,7355.0,7355.2,0.9754,7174.1,7174.3
2023-01-12 13:00:00,7041.4,7041.3,0.9754,6868.2,6868.1
2023-01-12 14:00:00,6997.1,6997.3,0.9754,6825.0,6825.2
2023-01-12 15:00:00,7758.6,7758.7,0.9754,7567.7,7567.8
2023-01-12 16:00:00,8771.4,8771.3,0.9754,8555.6,8555.5
2023-01-12 17:00:00,9514.8,9514.8,0.9754,9280.7,9280.7
2023-01-12 18:00:00,9515.7,9515.7,0.9754,9281.6,9281.6
2023-01-12 19:00:00,8840.2,8840.2,0.9754,8622.7,8622.7
2023-01-12 20:00:00,8449.5,8449.4,0.9754,8241.6,8241.5
2023-01-12 21:00:00,7512.1,7512.1,0.9754,7327.3,7327.3
2023-01-12 22:00:00,6070.8,6071.1,0.9754,5921.5,5921.8
2023-01-12 23:00:00,4984.3,4984.3,0.9754,4861.7,4861.7
2023-01-13 00:00:00,4694.8,4694.7,0.9754,4579.3,4579.2
2023-01-13 01:00:00,4581.5,4581.6,0.9754,4468.8,4468.9
2023-01-13 02:00:00,4575.7,4575.8,0.9754,4463.1,4463.2
2023-01-13 03:00:00,4528.1,4528.1,0.9754,4416.7,4416.7
2023-01-13 04:00:00,4938.8,4938.8,0.9754,4817.3,4817.3
2023-01-13 05:00:00,5930.4,5930.5,0.9754,5784.5,5784.6
2023-01-13 06:00:00,7677.9,7678.0,0.9754,7489.0,7489.1
2023-01-13 07:00:00,8525.0,8525.1,0.9754,8315.3,8315.4
2023-01-13 08:00:00,8366.5,8366.4,0.9754,8160.7,8160.6
2023-01-13 09:00:00,8035.0,8035.0,0.9754,7837.3,7837.3
2023-01-13 10:00:00,7418.0,7418.2,0.9754,7235.5,7235.7
2023-01-13 11:00:00,7257.8,7257.9,0.9754,7079.3,7079.4
2023-01-13 12:00:00,6978.1,6978.1,0.9754,6806.4,6806.4
2023-01-13 13:00:00,6731.0,6731.1,0.9754,6565.4,6565.5
2023-01-13 14:00:00,6539.0,6539.0,0.9754,6378.1,6378.1
2023-01-13 15:00:00,7321.2,7321.2,0.9754,7141.1,7141.1
2023-01-13 16:00:00,8115.7,8115.5,0.9754,7916.1,7915.9
2023-01-13 17:00:00,8757.3,8757.4,0.9754,8541.9,8542.0
2023-01-13 18:00:00,8975.1,8975.1,0.9754,8754.3,8754.3
2023-01-13 19:00:00,8312.5,8312.3,0.9754,8108.0,8107.8
2023-01-13 20:00:00,7643.8,7643.9,0.9754,7455.8,7455.9
2023-01-13 21:00:00,7397.2,7397.2,0.9754,7215.2,7215.2
2023-01-13 22:00:00,5526.9,5527.0,0.9754,5390.9,5391.0
2023-01-13 23:00:00,4965.7,4965.8,0.9754,4843.5,4843.6
2023-01-14 00:00:00,5153.3,5153.3,0.9754,5026.5,5026.5
2023-01-14 01:00:00,5031.0,5031.0,0.9754,4907.2,4907.2
2023-01-14 02:00:00,4819.2,4819.2,0.9754,4700.6,4700.6
2023-01-14 03:00:00,4775.4,4775.4,0.9754,4657.9,4657.9
2023-01-14 04:00:00,4933.5,4933.4,0.9754,4812.1,4812.0
2023-01-14 05:00:00,5379.2,5379.0,0.9754,5246.9,5246.7
2023-01-14 06:00:00,5968.8,5968.8,0.9754,5822.0,5822.0
2023-01-14 07:00:00,6502.5,6502.5,0.9754,6342.5,6342.5
2023-01-14 08:00:00,6891.7,6891.7,0.9754,6722.2,6722.2
2023-01-14 09:00:00,7246.3,7246.2,0.9754,7068.0,7067.9
2023-01-14 10:00:00,7270.2,7270.2,0.9754,7091.4,7091.4
2023-01-14 11:00:00,6939.0,6938.8,0.9754,6768.3,6768.1
2023-01-14 12:00:00,6752.0,6752.1,0.9754,6585.9,6586.0
2023-01-14 13:00:00,6587.5,6587.5,0.9754,6425.4,6425.4
2023-01-14 14:00:00,6261.5,6261.6,0.9754,6107.5,6107.6
2023-01-14 15:00:00,6507.9,6507.799999999999,0.9754,6347.8,6347.7
2023-01-14 16:00:00,6788.8,6788.8,0.9754,6621.8,6621.8
2023-01-14 17:00:00,7230.4,7230.5,0.9754,7052.5,7052.6
2023-01-14 18:00:00,7389.7,7389.6,0.9754,7207.9,7207.8
2023-01-14 19:00:00,7150.0,7149.9,0.9754,6974.1,6974.0
2023-01-14 20:00:00,6725.9,6726.0,0.9754,6560.4,6560.5
2023-01-14 21:00:00,6360.3,6360.6,0.9754,6203.8,6204.1
2023-01-14 22:00:00,5718.8,5718.8,0.9754,5578.1,5578.1
2023-01-14 23:00:00,5287.0,5286.9,0.9754,5156.9,5156.8
2023-01-15 00:00:00,5121.7,5121.6,0.9754,4995.7,4995.6
2023-01-15 01:00:00,4946.0,4946.0,0.9754,4824.3,4824.3
2023-01-15 02:00:00,4866.1,4866.1,0.9754,4746.4,4746.4
2023-01-15 03:00:00,4838.5,4838.4,0.9754,4719.5,4719.4
2023-01-15 04:00:00,5085.9,5085.9,0.9754,4960.8,4960.8
2023-01-15 05:00:00,5500.9,5501.0,0.9754,5365.6,5365.7
2023-01-15 06:00:00,6053.7,6053.7,0.9754,5904.8,5904.8
2023-01-15 07:00:00,6366.5,6366.5,0.9754,6209.9,6209.9
2023-01-15 08:00:00,6476.6,6476.6,0.9754,6317.3,6317.3
2023-01-15 09:00:00,6842.7,6842.5,0.9754,6674.4,6674.2
2023-01-15 10:00:00,6516.2,6516.2,0.9754,6355.9,6355.9
2023-01-15 11:00:00,6568.5,6568.5,0.9754,6406.9,6406.9
2023-01-15 12:00:00,6551.5,6551.5,0.9754,6390.3,6390.3
2023-01-15 13:00:00,6335.5,6335.6,0.9754,6179.6,6179.7
2023-01-15 14:00:00,6632.4,6632.6,0.9754,6469.2,6469.4
2023-01-15 15:00:00,6811.6,6811.6,0.9754,6644.0,6644.0
2023-01-15 16:00:00,7196.7,7196.5,0.9754,7019.7,7019.5
2023-01-15 17:00:00,7812.5,7812.5,0.9754,7620.3,7620.3
2023-01-15 18:00:00,7687.0,7687.1,0.9754,7497.9,7498.0
2023-01-15 19:00:00,7149.7,7149.7,0.9754,6973.8,6973.8
2023-01-15 20:00:00,6728.9,6728.7,0.9754,6563.4,6563.2
2023-01-15 21:00:00,6254.0,6254.3,0.9754,6100.2,6100.4
2023-01-15 22:00:00,5702.4,5702.6,0.9754,5562.1,5562.3
2023-01-15 23:00:00,5236.2,5236.2,0.9754,5107.4,5107.4
2023-01-16 00:00:00,4614.9,4614.9,0.9754,4501.4,4501.4
2023-01-16 01:00:00,4429.3,4429.2,0.9754,4320.3,4320.2
2023-01-16 02:00:00,4393.6,4393.6,0.9754,4285.5,4285.5
2023-01-16 03:00:00,4571.0,4571.0,0.9754,4458.6,4458.6
2023-01-16 04:00:00,4989.5,4989.5,0.9754,4866.8,4866.8
